timestamp,wind_speed_avg_ms,active_power_avg_kw
2021/1/12 15:10,2.866776861642537,26.41008171
2021/1/12 15:20,2.363996851444245,5.058173049986362
2021/1/12 15:30,2.0382807195186614,-4.412649587
2021/1/12 15:40,2.162696760892868,-4.121963656
2021/1/12 15:50,2.8960125625133504,-1.808565024
2021/1/12 16:00,2.1828179955482483,-6.927286898
2021/1/12 16:10,2.2042108535766616,14.355191321671017
2021/1/12 16:20,3.528404009342193,115.73567810058589
2021/1/12 16:30,3.265317702293396,115.17606067657466
2021/1/12 16:40,3.140354830026628,107.0679380416868
2021/1/12 16:50,3.2625889837741857,92.13009109497068
2021/1/12 17:00,4.840754246711731,241.77663345336916
2021/1/12 17:10,3.101614922285081,100.67670421600344
2021/1/12 17:20,2.603545862436295,29.009419333934783
2021/1/12 17:30,2.475891584157944,59.40259486
2021/1/12 17:40,2.834760463237764,69.84817101955413
2021/1/12 17:50,4.244229567050935,175.47494125366214
2021/1/12 18:00,3.0120693683624262,106.05739173889168
2021/1/12 18:10,2.725390064716339,48.36007123
2021/1/12 18:20,2.2100024104118345,23.738059425353995
2021/1/12 18:30,2.3325891911983505,29.090972161293035
2021/1/12 18:40,2.5627230970483077,30.78814258575439
2021/1/12 18:50,2.9491425812244416,70.55562610626218
2021/1/12 19:00,5.057452809810638,130.1255561427066
2021/1/12 19:10,3.683790612220764,66.78993988
2021/1/12 19:20,2.0758140623569497,9.586830052733417
2021/1/12 19:30,3.105457413196564,85.81631029248237
2021/1/12 19:40,3.985227102041245,148.3303980827332
2021/1/12 19:50,1.7241474628448483,-7.727886546
2021/1/12 20:00,1.9861572086811063,-2.329750764
2021/1/12 20:10,3.9109213948249817,84.80147800445552
2021/1/12 20:20,2.4409384667873364,26.20310335755348
2021/1/12 20:30,1.9354438632726665,-1.06379903
2021/1/12 20:40,2.6588062644004813,-1.676257032
2021/1/12 20:50,3.092133927345276,11.12570890784266
2021/1/12 21:00,3.448993599414825,43.40415201187135
2021/1/12 21:10,3.377694976329804,51.76878986358643
2021/1/12 21:20,3.119602048397065,54.49620780944824
2021/1/12 21:30,3.320355474948884,53.33266563415528
2021/1/12 21:40,3.5795249938964853,51.78642635345459
2021/1/12 21:50,2.9442606329917917,24.201052188873287
2021/1/12 22:00,3.01245929,41.751747512817374
2021/1/12 22:10,3.238587665557861,51.75545787811279
2021/1/12 22:20,3.931952702999115,95.40165023803708
2021/1/12 22:30,4.180838704109193,121.37676544189463
2021/1/12 22:40,4.274449408054352,146.39471092224127
2021/1/12 22:50,4.795498764514923,174.86825942993158
2021/1/12 23:00,5.157597506046295,212.33145065307616
2021/1/12 23:10,4.949214911460876,200.67103042602528
2021/1/12 23:20,5.223457193374633,228.3215126037598
2021/1/12 23:30,5.667472195625305,294.28156890869144
2021/1/12 23:40,5.683584451675416,284.5185089111329
2021/1/12 23:50,5.768971991539002,309.0663436889649
2021/1/13 00:00,5.363715481758119,265.39725952148444
2021/1/13 00:10,5.6506917,327.58002624511727
2021/1/13 00:20,5.495880556106567,272.3480789184572
2021/1/13 00:30,5.847212934494019,311.6118515
2021/1/13 00:40,6.069127631,359.61445007324227
2021/1/13 00:50,5.388886189460754,262.7525268554688
2021/1/13 01:00,5.184698748588563,236.5277313232422
2021/1/13 01:10,5.401044655,261.8220611572267
2021/1/13 01:20,5.518192553520203,292.3700180053712
2021/1/13 01:30,5.218538141,289.42384185791013
2021/1/13 01:40,6.426047420501709,398.9236114501954
2021/1/13 01:50,6.280944275856018,368.8131027
2021/1/13 02:00,5.425278067588806,243.8349943161012
2021/1/13 02:10,5.040653777122497,232.76530227661144
2021/1/13 02:20,6.0070175409317015,308.22343292236343
2021/1/13 02:30,6.481177973747253,399.815123
2021/1/13 02:40,6.018062138557434,353.4019683837891
2021/1/13 02:50,5.609854197502136,326.22274169921883
2021/1/13 03:00,5.871678328514099,354.5015594482423
2021/1/13 03:10,6.926696586608887,492.77484436035166
2021/1/13 03:20,5.846266222000122,293.92904891967777
2021/1/13 03:30,5.599548139,249.74336166381852
2021/1/13 03:40,5.5050318241119385,264.14080886840827
2021/1/13 03:50,6.338710737228393,420.48473205566427
2021/1/13 04:00,6.646922659873963,543.9274565044203
2021/1/13 04:10,6.2753383159637455,445.4093032836914
2021/1/13 04:20,5.859352875,322.4901412963867
2021/1/13 04:30,4.984650683403016,209.74644241333013
2021/1/13 04:40,4.623016119003295,154.74767303466805
2021/1/13 04:50,4.194203758239746,132.7367820739747
2021/1/13 05:00,4.029888498783111,130.05574913024915
2021/1/13 05:10,3.717834222,98.22146720886224
2021/1/13 05:20,3.690176141262055,91.39805736541751
2021/1/13 05:30,3.660104930400848,95.95975189208986
2021/1/13 05:40,4.481848227977753,151.19753837585455
2021/1/13 05:50,5.004549598693848,217.17540969848636
2021/1/13 06:00,5.057749772071839,221.49653015136727
2021/1/13 06:10,5.3098842859268185,296.8805229187012
2021/1/13 06:20,5.943441033363342,435.5330520629884
2021/1/13 06:30,5.841885590553284,370.8741165161133
2021/1/13 06:40,5.538035917282104,394.7257385253908
2021/1/13 06:50,4.829598069,239.19267425537123
2021/1/13 07:00,5.651248621940613,324.8376190185546
2021/1/13 07:10,5.395680046081543,274.68389053344737
2021/1/13 07:20,5.010990858078004,231.69446945190435
2021/1/13 07:30,4.5876174569129935,174.1646263122559
2021/1/13 07:40,4.104286909103393,91.83232707977297
2021/1/13 07:50,2.461839836835862,13.63037649989129
2021/1/13 08:00,2.5948958873748778,26.65969018116594
2021/1/13 08:10,3.176273352,32.092175894975654
2021/1/13 08:20,2.0754867541162594,-6.722106419
2021/1/13 08:30,2.116376554965972,-7.27833702
2021/1/13 08:40,2.2415624141693105,-0.670076016
2021/1/13 08:50,2.4626623630523694,-0.236874007
2021/1/13 09:00,2.3135249495506267,-0.149913504
2021/1/13 09:10,1.9538065135478977,-0.526564517
2021/1/13 09:20,1.1289187103509903,-0.272618508
2021/1/13 09:30,1.1789339272414936,-0.138082356
2021/1/13 09:40,1.069237673282624,-0.534033509
2021/1/13 09:50,1.2769687563180934,-0.580448014
2021/1/13 10:00,0.5605312377214432,-0.763438514
2021/1/13 10:10,0.9202874585986144,-1.317745027
2021/1/13 10:20,0.6778123497962951,-0.481217012
2021/1/13 10:30,0.8721000373363493,-1.097409513
2021/1/13 10:40,0.8475187689065935,-0.986441518
2021/1/13 10:50,0.5696623958647251,-0.76610602
2021/1/13 11:00,0.5484749741852284,-0.655138008
2021/1/13 11:10,0.6895687572658059,-1.154494005
2021/1/13 11:20,0.6658310964703559,-0.915486009
2021/1/13 11:30,0.7959371984004975,-0.652470503
2021/1/13 11:40,0.6325685739517212,-1.435115016
2021/1/13 11:50,0.7105123251676557,-0.781044016
2021/1/13 12:00,0.9788250088691708,-0.614592014
2021/1/13 12:10,0.8163561418652531,-1.314010517
2021/1/13 12:20,1.0758750945329671,-0.755436006
2021/1/13 12:30,1.1130564033985129,-0.646602008
2021/1/13 12:40,1.2297938138246536,-1.490065519
2021/1/13 12:50,1.0582500189542765,-0.505758017
2021/1/13 13:00,0.7353374302387236,-1.112347503
2021/1/13 13:10,0.716474861,-1.276665509
2021/1/13 13:20,0.7131749704480171,-0.753835525
2021/1/13 13:30,0.7547249719500547,-0.638599508
2021/1/13 13:40,0.5773874521255495,-1.277199033
2021/1/13 13:50,0.6087748140096664,-0.715423519
2021/1/13 14:00,0.6939935564994812,-0.669009001
2021/1/13 14:10,0.574837465,-1.78829203
2021/1/13 14:20,0.2298938922584056,-0.456142498
2021/1/13 14:30,0.3501376852393149,-0.794915015
2021/1/13 14:40,0.4655813053250313,-1.425512013
2021/1/13 14:50,0.3248439557850361,-0.412929008
2021/1/13 15:00,0.3191063616424799,-1.174233525
2021/1/13 15:10,0.5413125395774842,-1.106479015
2021/1/13 15:20,1.3642302061382092,-0.879208009
2021/1/13 15:30,1.5027373671531676,-0.618326508
2021/1/13 15:40,1.4660436511039736,-1.514578436
2021/1/13 15:50,1.6056000888347617,-0.782111013
2021/1/13 16:00,0.7433063577860597,-0.586316517
2021/1/13 16:10,0.6690748736262326,-1.468192027
2021/1/13 16:20,2.154206454753875,-0.303561511
2021/1/13 16:30,2.5584185838699347,-1.21317902
2021/1/13 16:40,1.9736437141895304,-4.266399553
2021/1/13 16:50,2.3826187670230863,-1.250524038
2021/1/13 17:00,2.5571812689304343,-1.804297039
2021/1/13 17:10,2.3331562817096705,-1.741344032
2021/1/13 17:20,2.4088688015937816,-1.134221026
2021/1/13 17:30,2.0646187305450443,-1.69813053
2021/1/13 17:40,2.373693794012071,-1.14755853
2021/1/13 17:50,2.4519561529159537,-0.721292016
2021/1/13 18:00,2.330306112766266,-1.644247017
2021/1/13 18:10,2.043056362867355,-1.349755012
2021/1/13 18:20,2.420493888854981,-0.625262009
2021/1/13 18:30,2.5755375027656564,-3.355181536
2021/1/13 18:40,1.7803311765193932,-1.078737023
2021/1/13 18:50,1.805550086,-0.515361005
2021/1/13 19:00,1.932543671131134,-0.853066505
2021/1/13 19:10,2.1795937478542333,-1.123017516
